Relation	Num	MR	hits@10	hits@1	MRR	FMR	Fhits@10	Fhits@1	FMRR
/music/genre/parent_genre	97	214.51	20.1	0.0	6.51	205.46	29.38	4.64	12.66
/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	8	14.06	37.5	12.5	22.91	5.0	81.25	37.5	52.73
/film/special_film_performance_type/film_performance_type./film/performance/film	11	403.73	31.82	27.27	29.61	386.95	36.36	27.27	31.92
/common/topic/webpage./common/webpage/category	402	3319.43	48.88	45.02	46.56	1321.51	50.12	45.02	46.89
/soccer/football_team/current_roster./sports/sports_team_roster/position	12	336.25	50.0	0.0	13.41	58.08	50.0	29.17	40.09
/people/person/places_lived./people/place_lived/location	305	2364.68	2.95	0.16	1.06	2329.66	3.11	0.66	1.61
/sports/sports_team_location/teams	53	2693.18	1.89	0.0	0.96	2692.72	1.89	0.0	0.97
/music/group_member/membership./music/group_membership/group	22	127.5	20.45	2.27	9.89	125.07	25.0	4.55	12.61
/people/person/languages	98	655.07	35.2	7.65	15.97	495.81	39.8	10.71	20.36
/time/event/instance_of_recurring_event	11	2652.64	40.91	40.91	42.09	2635.95	81.82	77.27	79.55
/business/business_operation/industry	41	518.0	32.93	2.44	13.78	500.94	42.68	15.85	23.11
/film/film/film_art_direction_by	3	21.83	50.0	33.33	38.19	16.83	66.67	33.33	39.15
/film/film_set_designer/film_sets_designed	8	96.13	37.5	18.75	29.95	91.81	43.75	25.0	34.93
/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	63	36.0	20.63	0.0	6.13	12.75	71.43	12.7	28.24
/film/film/cinematography	17	307.03	23.53	2.94	9.07	302.21	26.47	2.94	9.34
/people/cause_of_death/people	94	2188.82	8.51	2.13	4.27	2165.63	9.04	2.66	4.66
/government/politician/government_positions_held./government/government_position_held/legislative_sessions	30	11.85	45.0	0.0	14.26	3.15	93.33	55.0	67.65
/film/film/other_crew./film/film_crew_gig/film_crew_role	606	458.43	29.13	0.25	6.74	165.38	45.79	8.91	20.01
/film/film/prequel	18	115.36	19.44	0.0	7.02	115.19	19.44	0.0	7.08
/film/film/country	131	641.52	32.44	6.87	14.84	323.04	35.5	8.78	17.55
/base/aareas/schema/administrative_area/administrative_area_type	20	72.13	50.0	50.0	50.58	1.63	97.5	82.5	87.71
/film/film/release_date_s./film/film_regional_release_date/film_release_region	1447	173.68	3.35	0.83	2.91	32.95	43.43	6.57	17.59
/music/genre/artists	664	285.48	12.2	0.15	4.17	228.98	27.33	6.02	13.27
/location/location/time_zones	137	510.09	45.26	29.56	35.69	358.54	51.09	31.75	39.64
/people/ethnicity/people	251	1056.96	18.92	4.18	8.91	989.44	20.52	5.98	10.7
/tv/tv_program/languages	24	122.04	52.08	45.83	49.15	6.54	79.17	52.08	60.32
/dataworld/gardening_hint/split_to	10	5571.65	20.0	10.0	13.35	5571.6	20.0	10.0	13.35
/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal	16	19.75	50.0	6.25	24.29	1.0	100.0	100.0	100.0
/award/award_category/nominees./award/award_nomination/nominated_for	858	214.4	11.89	0.7	4.74	153.72	34.91	5.54	14.71
/tv/tv_network/programs./tv/tv_network_duration/program	26	349.06	28.85	7.69	15.13	340.94	30.77	11.54	19.14
/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal	38	43.75	51.32	9.21	26.27	6.45	85.53	65.79	72.46
/people/deceased_person/place_of_burial	9	914.94	33.33	5.56	12.66	905.22	33.33	5.56	12.67
/olympics/olympic_games/participating_countries	23	55.48	47.83	10.87	19.09	18.91	56.52	13.04	27.41
/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program	9	1008.17	16.67	5.56	9.99	1000.39	22.22	11.11	14.54
/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer	31	1173.47	11.29	0.0	3.97	1166.13	12.9	1.61	5.31
/award/award_nominee/award_nominations./award/award_nomination/award_nominee	214	125.97	19.63	0.23	6.54	113.72	62.62	1.4	18.12
/location/administrative_division/country	3	305.33	33.33	16.67	21.16	279.0	33.33	16.67	21.39
/music/artist/contribution./music/recording_contribution/performance_role	14	194.79	25.0	0.0	6.36	184.04	32.14	0.0	9.78
/medicine/disease/notable_people_with_this_condition	15	1883.9	13.33	6.67	8.05	1877.17	16.67	6.67	8.38
/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	63	35.11	37.3	0.0	9.86	14.33	75.4	14.29	31.2
/sports/pro_athlete/teams./sports/sports_team_roster/team	16	82.56	37.5	6.25	16.25	79.38	40.63	9.38	20.23
/government/politician/government_positions_held./government/government_position_held/basic_title	16	439.31	40.63	6.25	16.77	427.66	59.38	12.5	27.76
/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months	3	9.5	50.0	0.0	12.27	2.67	100.0	16.67	47.22
/sports/sports_team/roster./basketball/basketball_roster_position/position	2	26.25	50.0	0.0	15.6	8.0	50.0	0.0	28.65
/tv/tv_program/country_of_origin	32	226.73	43.75	31.25	35.33	139.63	53.13	32.81	40.79
/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium	38	94.14	51.32	14.47	28.46	49.46	73.68	46.05	56.15
/people/person/gender	436	1494.6	49.89	37.5	43.26	155.1	55.85	40.02	47.35
/film/actor/film./film/performance/special_performance_type	16	732.19	28.13	18.75	22.82	678.0	31.25	18.75	24.38
/education/educational_institution_campus/educational_institution	13	1.0	100.0	100.0	100.0	1.0	100.0	100.0	100.0
/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee	27	941.78	37.04	22.22	27.58	913.31	40.74	22.22	29.2
/music/record_label/artist	266	809.48	6.77	0.19	2.74	781.02	10.53	1.5	4.52
/award/award_nominee/award_nominations./award/award_nomination/award	1067	295.39	13.4	0.7	5.16	252.56	29.05	4.36	12.16
/base/aareas/schema/administrative_area/administrative_parent	25	851.46	44.0	32.0	37.52	786.56	84.0	36.0	53.48
/tv/tv_program/program_creator	2	2467.75	0.0	0.0	0.08	2467.75	0.0	0.0	0.08
/music/performance_role/regular_performances./music/group_membership/group	167	72.86	23.05	1.5	6.99	27.31	54.49	8.68	22.81
/people/ethnicity/geographic_distribution	17	142.0	47.06	11.76	22.76	134.91	55.88	23.53	34.53
/music/performance_role/track_performances./music/track_contribution/role	53	54.35	4.72	0.0	3.09	18.07	40.57	2.83	14.81
/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person	7	477.86	35.71	7.14	16.29	460.79	42.86	7.14	17.16
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language	21	64.05	50.0	21.43	31.68	25.52	69.05	40.48	51.07
/award/award_winning_work/awards_won./award/award_honor/honored_for	10	51.45	30.0	0.0	9.62	42.1	90.0	5.0	32.78
/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed	21	23.24	50.0	0.0	12.67	1.64	100.0	73.81	82.94
/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for	16	209.44	28.13	0.0	7.9	205.03	53.13	3.13	22.59
/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	42	42.02	36.9	1.19	10.53	33.51	51.19	4.76	17.47
/tv/tv_program/genre	94	71.85	25.0	1.06	8.14	48.32	42.02	11.7	22.77
/film/film/film_festivals	18	302.97	19.44	2.78	9.71	295.11	22.22	5.56	11.99
/location/location/contains	330	1041.07	14.39	1.36	5.53	932.01	17.42	5.15	9.45
/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	84	473.89	50.0	50.0	50.05	36.97	61.9	54.17	57.03
/sports/sports_league/teams./sports/sports_league_participation/team	16	65.47	50.0	40.63	44.5	52.06	62.5	50.0	54.79
/people/person/spouse_s./people/marriage/spouse	4	8214.0	0.0	0.0	0.03	8213.75	0.0	0.0	0.03
/film/film/distributors./film/film_film_distributor_relationship/region	10	118.6	50.0	45.0	47.76	53.4	60.0	55.0	58.24
/film/film/other_crew./film/film_crew_gig/crewmember	26	565.29	11.54	1.92	5.65	557.69	13.46	1.92	6.76
/organization/organization/headquarters./location/mailing_address/state_province_region	39	1071.36	14.1	5.13	7.8	1045.54	15.38	5.13	8.06
/education/field_of_study/students_majoring./education/education/major_field_of_study	11	58.32	31.82	0.0	6.94	50.41	59.09	0.0	15.57
/base/locations/continents/countries_within	5	42.6	50.0	40.0	46.02	27.0	60.0	40.0	51.32
/award/award_winning_work/awards_won./award/award_honor/award	118	208.31	12.71	0.85	5.01	193.4	21.61	1.69	8.93
/organization/organization/child./organization/organization_relationship/child	20	1086.0	12.5	0.0	3.33	1084.1	15.0	0.0	3.59
/film/film/genre	722	463.15	18.21	0.21	4.68	284.47	26.87	3.46	10.84
/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	31	74.11	33.87	9.68	17.47	28.05	64.52	19.35	31.49
/people/person/place_of_birth	170	3012.74	1.76	0.29	1.08	2992.37	1.76	0.29	1.09
/language/human_language/countries_spoken_in	25	58.14	32.0	4.0	11.18	49.98	34.0	8.0	14.92
/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend	1	2185.5	0.0	0.0	0.06	2183.0	0.0	0.0	0.06
/education/educational_institution/campuses	13	1.0	100.0	100.0	100.0	1.0	100.0	100.0	100.0
/base/culturalevent/event/entity_involved	20	2669.75	22.5	0.0	5.85	2666.88	30.0	7.5	13.34
/award/award_category/winners./award/award_honor/award_winner	217	579.83	16.13	1.38	6.12	564.51	24.88	3.69	10.16
/organization/organization/headquarters./location/mailing_address/country	7	555.86	42.86	35.71	39.92	476.5	42.86	35.71	40.24
/education/university/domestic_tuition./measurement_unit/dated_money_value/currency	5	277.9	50.0	50.0	50.09	162.5	50.0	50.0	50.31
/olympics/olympic_games/sports	13	17.65	23.08	0.0	7.34	3.62	96.15	19.23	44.04
/sports/sports_team/sport	53	199.48	50.94	48.11	49.3	102.64	75.47	62.26	66.65
/people/profession/specialization_of	13	3310.58	15.38	0.0	3.76	3307.88	15.38	0.0	3.96
/award/award_category/winners./award/award_honor/ceremony	323	33.89	15.48	1.08	7.37	3.78	93.34	48.76	63.88
/music/instrument/instrumentalists	153	212.75	15.03	0.98	5.26	145.55	22.88	3.92	9.77
/medicine/disease/risk_factors	13	172.23	23.08	0.0	8.36	164.46	42.31	11.54	18.76
/award/award_winning_work/awards_won./award/award_honor/award_winner	24	836.42	18.75	0.0	4.38	833.69	20.83	0.0	6.1
/sports/sports_team/colors	77	183.12	38.96	0.65	11.56	119.85	42.21	7.79	18.55
/music/performance_role/guest_performances./music/recording_contribution/performance_role	2	26.5	50.0	0.0	6.69	22.25	50.0	0.0	9.05
/award/ranked_item/appears_in_ranked_lists./award/ranking/list	48	105.31	48.96	23.96	33.91	67.11	66.67	42.71	50.03
/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency	3	177.83	50.0	50.0	50.28	63.0	50.0	50.0	50.47
/education/educational_degree/people_with_this_degree./education/education/institution	287	191.26	25.26	0.7	7.24	77.77	49.48	8.36	20.6
/film/film/costume_design_by	13	205.65	23.08	3.85	11.14	199.35	26.92	3.85	12.25
/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type	11	93.59	50.0	50.0	50.3	26.0	63.64	50.0	55.51
/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance	3	722.0	50.0	16.67	29.35	701.83	50.0	16.67	29.45
/film/film/written_by	26	2757.6	3.85	0.0	1.08	2756.23	5.77	0.0	1.12
/location/statistical_region/religions./location/religion_percentage/religion	60	103.26	28.33	3.33	11.42	84.3	81.67	31.67	47.92
/government/governmental_body/members./government/government_position_held/legislative_sessions	12	20.21	58.33	16.67	36.48	1.0	100.0	100.0	100.0
/education/university/fraternities_and_sororities	21	96.74	50.0	14.29	30.54	63.76	54.76	26.19	38.81
/soccer/football_team/current_roster./soccer/football_roster_position/position	10	331.35	50.0	0.0	12.33	48.35	50.0	30.0	40.74
/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation	20	26.0	52.5	5.0	24.43	2.45	95.0	65.0	73.42
/film/film/dubbing_performances./film/dubbing_performance/actor	8	73.44	18.75	0.0	9.35	69.06	31.25	12.5	18.34
/military/military_combatant/military_conflicts./military/military_combatant_group/combatants	17	23.35	17.65	5.88	13.37	9.47	67.65	8.82	24.63
/film/actor/film./film/performance/film	836	1637.19	2.63	0.06	1.06	1629.65	4.72	0.84	2.38
/food/food/nutrients./food/nutrition_fact/nutrient	105	30.56	10.95	0.0	5.32	2.32	97.62	58.57	71.97
/people/ethnicity/languages_spoken	29	351.09	31.03	0.0	7.92	344.79	37.93	15.52	21.66
/user/jg/default_domain/olympic_games/sports	11	19.0	13.64	0.0	6.77	5.27	90.91	13.64	33.04
/education/field_of_study/students_majoring./education/education/student	34	1462.71	8.82	0.0	3.9	1457.38	10.29	1.47	5.33
/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	91	210.87	42.31	6.04	19.04	169.2	54.95	28.57	39.09
/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/position	4	22.63	50.0	0.0	16.82	3.88	100.0	25.0	45.97
/film/film/personal_appearances./film/personal_film_appearance/person	11	769.73	9.09	4.55	6.47	767.23	13.64	4.55	7.8
/film/film/estimated_budget./measurement_unit/dated_money_value/currency	151	706.03	49.67	38.41	43.3	84.57	52.65	38.41	44.62
/people/person/profession	1311	825.61	29.06	2.33	9.48	385.17	38.06	10.53	19.47
/time/event/locations	34	1086.91	17.65	0.0	5.1	1082.12	27.94	5.88	12.32
/music/instrument/family	6	283.92	25.0	8.33	11.34	280.42	25.0	8.33	11.84
/location/location/adjoin_s./location/adjoining_relationship/adjoins	55	283.28	30.91	0.0	6.74	280.66	38.18	0.0	10.52
/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue	20	346.7	17.5	2.5	7.16	331.63	20.0	7.5	11.38
/base/biblioness/bibs_location/country	14	488.89	35.71	14.29	22.51	400.54	35.71	14.29	22.55
/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	53	957.55	48.11	36.79	41.35	727.86	50.0	37.74	42.47
/education/educational_institution/students_graduates./education/education/major_field_of_study	321	208.42	6.39	0.31	3.26	169.22	22.59	3.27	9.75
/education/university/local_tuition./measurement_unit/dated_money_value/currency	1	304.0	50.0	0.0	25.08	153.0	50.0	0.0	25.16
/film/film/produced_by	60	933.9	17.5	5.83	10.26	929.62	22.5	10.83	15.4
/organization/role/leaders./organization/leadership/organization	70	215.91	48.57	32.86	38.73	75.76	55.0	34.29	42.54
/film/film/story_by	31	1119.13	22.58	8.06	12.3	1116.61	30.65	11.29	17.67
/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	86	165.31	12.79	0.58	5.28	146.31	18.6	1.74	8.36
/award/award_category/disciplines_or_subjects	15	187.1	46.67	0.0	14.99	174.83	63.33	40.0	49.12
/award/award_ceremony/awards_presented./award/award_honor/award_winner	317	407.06	19.72	3.0	8.78	391.44	26.34	9.15	15.66
/base/americancomedy/celebrity_impressionist/celebrities_impersonated	8	1339.75	31.25	25.0	26.69	1309.63	31.25	25.0	27.27
/sports/sports_team/roster./baseball/baseball_roster_position/position	3	22.67	50.0	0.0	11.27	3.83	100.0	0.0	31.67
/people/deceased_person/place_of_death	78	2125.53	6.41	2.56	3.98	2105.74	7.05	2.56	4.06
/award/award_nominee/award_nominations./award/award_nomination/nominated_for	132	882.17	10.61	1.52	4.85	875.76	16.67	4.17	8.75
/film/film/language	314	722.72	35.67	9.55	17.66	222.56	53.34	13.85	25.88
/medicine/symptom/symptom_of	31	20.55	41.94	0.0	9.59	10.9	69.35	11.29	28.53
/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	1	93.0	0.0	0.0	2.48	93.0	0.0	0.0	2.48
/government/legislative_session/members./government/government_position_held/district_represented	117	24.01	21.79	3.42	10.08	2.65	94.44	63.25	74.05
/location/us_county/county_seat	2	1.0	100.0	100.0	100.0	1.0	100.0	100.0	100.0
/film/film_subject/films	77	1543.63	7.79	1.3	2.9	1535.32	7.79	1.3	3.16
/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	160	607.14	16.25	0.94	6.32	551.19	20.0	3.13	9.41
/base/popstra/celebrity/friendship./base/popstra/friendship/participant	32	2006.16	0.0	0.0	0.5	2003.02	0.0	0.0	0.53
/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy	50	1367.87	45.0	44.0	44.49	1142.41	50.0	44.0	45.96
/location/country/second_level_divisions	46	237.55	50.0	45.65	47.49	58.85	64.13	53.26	56.67
/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency	3	77.17	50.0	33.33	42.44	19.5	50.0	50.0	51.39
/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	60	730.12	45.0	32.5	37.1	484.87	46.67	34.17	38.99
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	38	65.86	32.89	6.58	15.18	47.78	46.05	14.47	24.32
/organization/organization/place_founded	16	1701.13	3.13	0.0	1.73	1700.09	3.13	3.13	3.87
/music/performance_role/regular_performances./music/group_membership/role	40	55.02	2.5	0.0	2.84	23.86	18.75	3.75	10.85
/music/group_member/membership./music/group_membership/role	29	260.69	17.24	5.17	9.8	238.24	25.86	8.62	13.98
/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft	43	14.41	51.16	2.33	14.91	2.47	100.0	37.21	59.94
/influence/influence_node/peers./influence/peer_relationship/peers	2	167.5	25.0	0.0	3.59	166.75	25.0	0.0	3.59
/base/eating/practicer_of_diet/diet	11	804.18	31.82	13.64	21.99	768.91	36.36	22.73	27.92
/people/person/employment_history./business/employment_tenure/company	24	1412.1	2.08	0.0	1.42	1409.94	2.08	0.0	1.45
/film/film/edited_by	13	604.38	23.08	11.54	14.36	598.19	23.08	11.54	14.78
/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency	4	124.5	50.0	50.0	50.21	14.88	62.5	50.0	55.82
/film/film/music	92	864.43	8.15	0.54	3.22	858.14	8.7	1.09	3.81
/tv/tv_producer/programs_produced./tv/tv_producer_term/program	4	74.38	12.5	0.0	5.19	68.63	25.0	0.0	9.42
/education/educational_institution/school_type	80	157.1	46.25	10.0	22.69	83.92	50.63	21.25	31.87
/location/country/capital	11	1151.73	9.09	0.0	3.5	1150.5	9.09	0.0	3.76
/government/legislative_session/members./government/government_position_held/legislative_sessions	13	14.62	26.92	0.0	9.73	3.77	100.0	15.38	38.89
/location/hud_county_place/place	48	18.41	97.92	90.63	93.12	18.41	97.92	90.63	93.12
/people/person/spouse_s./people/marriage/location_of_ceremony	35	2844.11	0.0	0.0	0.2	2841.4	0.0	0.0	0.21
/award/award_ceremony/awards_presented./award/award_honor/honored_for	121	519.21	16.53	0.83	6.05	512.61	21.9	4.13	10.16
/user/ktrueman/default_domain/international_organization/member_states	24	60.33	50.0	31.25	37.49	10.0	72.92	47.92	54.94
/film/film/runtime./film/film_cut/film_release_region	9	282.11	16.67	0.0	7.21	278.0	16.67	0.0	8.28
/sports/sport/pro_athletes./sports/pro_sports_played/athlete	17	1576.76	32.35	29.41	31.61	1558.06	50.0	50.0	50.76
/base/popstra/celebrity/dated./base/popstra/dated/participant	11	1025.09	0.0	0.0	0.22	1023.05	0.0	0.0	0.22
/base/biblioness/bibs_location/state	7	255.07	21.43	14.29	15.76	246.0	28.57	21.43	22.93
/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency	22	82.3	50.0	50.0	50.33	12.16	86.36	72.73	77.48
/award/award_category/category_of	20	792.23	40.0	37.5	38.85	772.55	72.5	62.5	65.7
/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club	29	218.78	18.97	0.0	5.27	213.55	29.31	1.72	8.65
/people/person/religion	127	1169.79	19.29	5.12	9.79	1086.57	20.08	5.51	10.4
/film/film/executive_produced_by	73	940.67	15.07	0.68	5.91	931.71	19.86	3.42	9.99
/business/job_title/people_with_this_title./business/employment_tenure/company	85	458.26	30.59	2.35	9.45	430.73	44.12	11.76	21.48
/location/country/official_language	16	182.84	37.5	3.13	11.31	169.25	37.5	6.25	15.7
/film/film/film_format	39	391.38	43.59	25.64	33.81	314.9	48.72	28.21	35.81
/media_common/netflix_genre/titles	124	532.93	26.21	3.23	9.71	450.42	33.06	8.06	15.48
/film/film/featured_film_locations	100	1522.99	4.0	0.5	2.26	1497.74	4.0	0.5	2.31
/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	158	762.35	50.0	36.71	42.24	68.84	52.53	38.29	44.63
/location/location/partially_contains	13	526.08	38.46	7.69	16.6	523.35	46.15	19.23	27.18
/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	1	32.0	0.0	0.0	5.49	12.0	50.0	0.0	15.0
/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	258	54.19	18.6	1.55	7.15	13.62	61.43	16.47	30.03
/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	60	24.01	33.33	0.83	9.18	1.06	100.0	99.17	99.27
