Relation	Num	MR	hits@10	hits@1	MRR	FMR	Fhits@10	Fhits@1	FMRR
/people/person/spouse_s./people/marriage/type_of_union	346	1050.3	50.0	38.73	0.444	254.46	51.88	43.5	0.476
/film/actor/dubbing_performances./film/dubbing_performance/language	12	422.25	50.0	50.0	0.502	366.33	58.33	50.0	0.516
/film/film/film_production_design_by	10	126.7	45.0	5.0	0.177	122.55	50.0	10.0	0.225
/education/educational_degree/people_with_this_degree./education/education/student	27	209.22	50.0	20.37	0.296	177.74	55.56	27.78	0.371
/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to	13	35.46	34.62	0.0	0.07	31.0	53.85	0.0	0.11
/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program	11	161.86	40.91	18.18	0.277	151.77	54.55	22.73	0.339
/location/country/form_of_government	43	60.85	50.0	5.81	0.228	30.73	66.28	38.37	0.499
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category	20	53.3	50.0	22.5	0.364	18.23	67.5	47.5	0.575
/organization/organization/headquarters./location/mailing_address/citytown	55	275.48	40.91	10.0	0.202	265.0	43.64	10.91	0.217
/organization/organization_founder/organizations_founded	9	829.5	38.89	11.11	0.195	828.83	38.89	16.67	0.258
/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season	27	16.83	35.19	0.0	0.09	1.85	98.15	85.19	0.896
/education/educational_institution/colors	90	166.23	43.89	0.56	0.128	122.39	46.11	10.56	0.216
/people/person/sibling_s./people/sibling_relationship/sibling	7	179.07	35.71	0.0	0.1	178.64	35.71	0.0	0.124
/film/director/film	19	189.21	31.58	2.63	0.111	185.71	34.21	2.63	0.135
/people/person/nationality	494	727.51	48.79	35.53	0.41	174.85	54.25	42.11	0.473
/education/educational_institution/students_graduates./education/education/student	311	478.4	19.94	2.57	0.083	467.27	22.03	6.59	0.115
/soccer/football_player/current_team./sports/sports_team_roster/team	9	90.0	16.67	0.0	0.049	85.72	16.67	0.0	0.053
/award/award_winner/awards_won./award/award_honor/award_winner	41	42.28	28.05	0.0	0.081	35.91	69.51	0.0	0.197
/business/business_operation/revenue./measurement_unit/dated_money_value/currency	1	113.0	50.0	50.0	0.502	12.0	50.0	50.0	0.522
/user/alexander/philosophy/philosopher/interests	9	16.5	55.56	0.0	0.12	10.78	55.56	0.0	0.231
/music/genre/parent_genre	97	45.44	36.08	0.0	0.098	36.75	52.06	1.03	0.179
/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	8	21.31	25.0	0.0	0.071	4.63	87.5	37.5	0.532
/film/special_film_performance_type/film_performance_type./film/performance/film	11	163.91	50.0	27.27	0.393	147.95	63.64	27.27	0.458
/common/topic/webpage./common/webpage/category	402	2728.73	50.0	50.0	0.5	1315.81	50.5	50.0	0.502
/soccer/football_team/current_roster./sports/sports_team_roster/position	12	333.38	50.0	0.0	0.124	56.04	50.0	16.67	0.338
/people/person/places_lived./people/place_lived/location	305	563.74	20.82	1.97	0.084	534.19	22.79	6.39	0.121
/sports/sports_team_location/teams	53	275.52	6.6	0.94	0.042	275.11	6.6	0.94	0.044
/music/group_member/membership./music/group_membership/group	22	21.66	68.18	4.55	0.283	19.25	75.0	9.09	0.369
/people/person/languages	98	369.33	52.04	29.08	0.361	255.09	57.14	39.29	0.455
/time/event/instance_of_recurring_event	11	2657.27	40.91	40.91	0.42	2639.45	81.82	81.82	0.818
/business/business_operation/industry	41	424.44	43.9	8.54	0.221	408.72	54.88	28.05	0.368
/film/film/film_art_direction_by	3	8.17	50.0	33.33	0.423	3.67	100.0	33.33	0.478
/film/film_set_designer/film_sets_designed	8	62.13	43.75	6.25	0.129	58.0	50.0	6.25	0.147
/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	63	33.67	15.08	0.0	0.057	8.87	79.37	13.49	0.328
/film/film/cinematography	17	117.44	38.24	0.0	0.12	112.71	44.12	0.0	0.142
/people/cause_of_death/people	94	680.46	29.26	4.26	0.12	658.74	30.85	5.32	0.133
/government/politician/government_positions_held./government/government_position_held/legislative_sessions	30	11.7	51.67	0.0	0.148	1.6	98.33	81.67	0.881
/film/film/other_crew./film/film_crew_gig/film_crew_role	606	314.42	42.24	1.49	0.109	85.12	55.12	26.24	0.371
/film/film/prequel	18	5.42	88.89	0.0	0.295	5.28	88.89	0.0	0.307
/film/film/country	131	346.07	46.56	23.66	0.318	112.3	52.29	34.35	0.409
/base/aareas/schema/administrative_area/administrative_area_type	20	80.1	50.0	50.0	0.503	1.43	100.0	70.0	0.837
/film/film/release_date_s./film/film_regional_release_date/film_release_region	1447	149.61	2.42	0.76	0.028	23.28	63.72	16.55	0.316
/music/genre/artists	664	105.88	25.83	0.68	0.072	58.36	52.11	21.39	0.318
/location/location/time_zones	137	336.28	50.0	41.61	0.452	200.84	63.14	43.8	0.507
/people/ethnicity/people	251	373.07	40.84	14.54	0.24	319.46	46.41	19.92	0.292
/tv/tv_program/languages	24	99.67	52.08	41.67	0.457	4.58	95.83	54.17	0.665
/dataworld/gardening_hint/split_to	10	2364.65	70.0	50.0	0.592	2364.6	70.0	50.0	0.6
/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal	16	19.19	50.0	0.0	0.228	1.0	100.0	100.0	1.0
/award/award_category/nominees./award/award_nomination/nominated_for	858	107.96	19.52	0.52	0.062	55.71	50.06	8.92	0.218
/tv/tv_network/programs./tv/tv_network_duration/program	26	320.1	48.08	1.92	0.146	312.15	51.92	9.62	0.218
/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal	38	43.47	50.0	0.0	0.202	5.63	88.16	65.79	0.748
/people/deceased_person/place_of_burial	9	171.61	50.0	11.11	0.226	161.83	50.0	11.11	0.226
/olympics/olympic_games/participating_countries	23	51.41	50.0	10.87	0.217	16.02	67.39	26.09	0.391
/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program	9	151.0	33.33	5.56	0.148	143.89	38.89	16.67	0.225
/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer	31	154.5	27.42	0.0	0.068	147.53	30.65	1.61	0.099
/award/award_nominee/award_nominations./award/award_nomination/award_nominee	214	36.37	24.07	0.0	0.072	23.82	77.8	0.0	0.216
/location/administrative_division/country	3	117.0	66.67	16.67	0.293	90.67	66.67	16.67	0.294
/music/artist/contribution./music/recording_contribution/performance_role	14	130.43	32.14	3.57	0.131	120.11	35.71	3.57	0.149
/medicine/disease/notable_people_with_this_condition	15	441.3	40.0	16.67	0.265	434.77	50.0	30.0	0.378
/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	63	27.98	46.03	1.59	0.112	6.6	84.13	44.44	0.579
/sports/pro_athlete/teams./sports/sports_team_roster/team	16	50.78	40.63	6.25	0.186	47.5	43.75	12.5	0.234
/government/politician/government_positions_held./government/government_position_held/basic_title	16	16.78	46.88	6.25	0.242	6.5	81.25	43.75	0.566
/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months	3	11.33	16.67	0.0	0.089	2.83	100.0	16.67	0.444
/sports/sports_team/roster./basketball/basketball_roster_position/position	2	25.25	50.0	0.0	0.219	7.25	50.0	25.0	0.414
/tv/tv_program/country_of_origin	32	128.16	51.56	46.88	0.492	53.25	73.44	51.56	0.581
/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium	38	90.61	51.32	18.42	0.308	49.49	68.42	40.79	0.523
/people/person/gender	436	1115.91	49.77	44.72	0.473	226.21	55.16	47.02	0.509
/film/actor/film./film/performance/special_performance_type	16	507.28	50.0	43.75	0.459	456.88	56.25	46.88	0.494
/education/educational_institution_campus/educational_institution	13	1.0	100.0	100.0	1.0	1.0	100.0	100.0	1.0
/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee	27	629.41	48.15	44.44	0.458	604.0	55.56	46.3	0.498
/music/record_label/artist	266	236.69	24.25	1.13	0.077	210.48	35.53	8.08	0.163
/award/award_nominee/award_nominations./award/award_nomination/award	1067	112.16	25.45	1.64	0.085	75.11	48.13	10.07	0.219
/base/aareas/schema/administrative_area/administrative_parent	25	114.48	42.0	38.0	0.408	50.28	84.0	38.0	0.509
/tv/tv_program/program_creator	2	670.5	0.0	0.0	0.004	670.5	0.0	0.0	0.004
/music/performance_role/regular_performances./music/group_membership/group	167	58.3	30.84	0.9	0.074	13.76	69.76	26.35	0.415
/people/ethnicity/geographic_distribution	17	32.76	50.0	17.65	0.309	26.32	73.53	41.18	0.51
/music/performance_role/track_performances./music/track_contribution/role	53	61.69	0.0	0.0	0.02	18.75	32.08	0.94	0.099
/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person	7	426.5	50.0	28.57	0.37	410.71	64.29	42.86	0.486
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language	21	36.45	52.38	21.43	0.323	4.24	85.71	61.9	0.705
/award/award_winning_work/awards_won./award/award_honor/honored_for	10	20.8	0.0	0.0	0.056	9.25	90.0	0.0	0.236
/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed	21	23.24	50.0	0.0	0.124	1.4	100.0	71.43	0.842
/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for	16	22.09	50.0	0.0	0.148	17.63	78.13	0.0	0.31
/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	42	28.43	41.67	0.0	0.124	20.2	65.48	8.33	0.24
/tv/tv_program/genre	94	36.05	35.11	1.06	0.121	15.03	70.74	34.57	0.461
/film/film/film_festivals	18	151.83	44.44	22.22	0.304	144.19	55.56	27.78	0.361
/location/location/contains	330	388.94	42.42	4.85	0.167	287.07	51.82	19.09	0.303
/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	84	492.9	50.0	50.0	0.501	101.7	57.14	50.0	0.525
/sports/sports_league/teams./sports/sports_league_participation/team	16	40.34	53.13	43.75	0.48	27.28	87.5	65.63	0.733
/people/person/spouse_s./people/marriage/spouse	4	797.5	0.0	0.0	0.006	797.25	0.0	0.0	0.006
/film/film/distributors./film/film_film_distributor_relationship/region	10	114.05	50.0	50.0	0.503	52.65	50.0	50.0	0.513
/film/film/other_crew./film/film_crew_gig/crewmember	26	174.42	28.85	3.85	0.097	167.08	34.62	3.85	0.114
/organization/organization/headquarters./location/mailing_address/state_province_region	39	310.55	50.0	14.1	0.27	286.27	56.41	15.38	0.3
/education/field_of_study/students_majoring./education/education/major_field_of_study	11	20.55	27.27	0.0	0.075	12.59	54.55	0.0	0.164
/base/locations/continents/countries_within	5	16.7	50.0	50.0	0.516	2.7	90.0	80.0	0.827
/award/award_winning_work/awards_won./award/award_honor/award	118	62.7	19.49	0.85	0.067	48.29	41.95	5.08	0.15
/organization/organization/child./organization/organization_relationship/child	20	58.45	30.0	0.0	0.124	56.52	32.5	0.0	0.143
/film/film/genre	722	261.57	36.15	1.73	0.104	120.85	49.45	19.11	0.292
/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	31	58.11	33.87	12.9	0.204	14.87	50.0	24.19	0.335
/people/person/place_of_birth	170	840.6	21.47	5.0	0.104	821.39	22.06	5.59	0.11
/language/human_language/countries_spoken_in	25	35.24	44.0	10.0	0.201	27.58	52.0	24.0	0.335
/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend	1	26.5	50.0	0.0	0.094	24.0	50.0	0.0	0.095
/education/educational_institution/campuses	13	1.0	100.0	100.0	1.0	1.0	100.0	100.0	1.0
/base/culturalevent/event/entity_involved	20	2014.13	32.5	2.5	0.115	2011.45	40.0	10.0	0.202
/award/award_category/winners./award/award_honor/award_winner	217	338.84	26.96	3.0	0.103	324.26	42.63	8.76	0.189
/organization/organization/headquarters./location/mailing_address/country	7	220.36	42.86	42.86	0.431	150.79	42.86	42.86	0.447
/education/university/domestic_tuition./measurement_unit/dated_money_value/currency	5	159.0	50.0	50.0	0.503	44.2	50.0	50.0	0.508
/olympics/olympic_games/sports	13	21.62	0.0	0.0	0.049	3.85	100.0	0.0	0.298
/sports/sports_team/sport	53	114.21	50.0	49.06	0.499	21.57	81.13	64.15	0.694
/people/profession/specialization_of	13	2190.46	19.23	0.0	0.075	2187.88	19.23	0.0	0.078
/award/award_category/winners./award/award_honor/ceremony	323	34.58	12.54	0.15	0.057	2.07	98.14	70.43	0.801
/music/instrument/instrumentalists	153	141.39	30.07	1.63	0.099	85.03	42.81	12.42	0.223
/medicine/disease/risk_factors	13	23.38	38.46	0.0	0.128	15.92	53.85	11.54	0.269
/award/award_winning_work/awards_won./award/award_honor/award_winner	24	91.48	39.58	4.17	0.135	88.79	50.0	6.25	0.19
/sports/sports_team/colors	77	141.5	46.75	2.6	0.17	81.97	47.4	16.88	0.285
/music/performance_role/guest_performances./music/recording_contribution/performance_role	2	57.25	0.0	0.0	0.018	53.0	0.0	0.0	0.019
/award/ranked_item/appears_in_ranked_lists./award/ranking/list	48	52.58	50.0	30.21	0.388	18.04	71.88	55.21	0.618
/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency	3	168.5	50.0	50.0	0.505	53.83	50.0	50.0	0.509
/education/educational_degree/people_with_this_degree./education/education/institution	287	135.31	40.94	2.09	0.114	39.05	65.16	33.97	0.443
/film/film/costume_design_by	13	51.42	46.15	15.38	0.239	45.27	57.69	15.38	0.255
/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type	11	69.5	50.0	50.0	0.504	14.86	77.27	72.73	0.758
/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance	3	231.5	50.0	50.0	0.506	212.33	66.67	50.0	0.585
/film/film/written_by	26	269.98	26.92	1.92	0.084	268.77	26.92	3.85	0.101
/location/statistical_region/religions./location/religion_percentage/religion	60	43.32	21.67	0.0	0.077	22.96	78.33	39.17	0.532
/government/governmental_body/members./government/government_position_held/legislative_sessions	12	22.33	54.17	12.5	0.324	1.0	100.0	100.0	1.0
/education/university/fraternities_and_sororities	21	56.26	50.0	28.57	0.395	25.02	69.05	45.24	0.528
/soccer/football_team/current_roster./soccer/football_roster_position/position	10	341.05	50.0	0.0	0.123	58.0	50.0	30.0	0.406
/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation	20	26.05	50.0	0.0	0.231	1.93	100.0	55.0	0.717
/film/film/dubbing_performances./film/dubbing_performance/actor	8	28.0	56.25	6.25	0.196	23.63	62.5	37.5	0.464
/military/military_combatant/military_conflicts./military/military_combatant_group/combatants	17	27.21	2.94	0.0	0.047	9.03	79.41	0.0	0.213
/film/actor/film./film/performance/film	836	408.95	6.76	0.42	0.029	401.72	13.7	3.35	0.071
/food/food/nutrients./food/nutrition_fact/nutrient	105	33.9	2.86	0.0	0.042	1.96	100.0	70.0	0.795
/people/ethnicity/languages_spoken	29	30.26	56.9	3.45	0.186	24.1	67.24	31.03	0.45
/user/jg/default_domain/olympic_games/sports	11	22.18	0.0	0.0	0.047	5.5	100.0	0.0	0.204
/education/field_of_study/students_majoring./education/education/student	34	176.78	32.35	7.35	0.16	171.81	36.76	13.24	0.206
/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	91	113.86	48.9	10.99	0.256	76.71	71.43	38.46	0.504
/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/position	4	24.0	50.0	0.0	0.167	4.38	100.0	37.5	0.486
/film/film/personal_appearances./film/personal_film_appearance/person	11	275.59	31.82	13.64	0.171	273.18	31.82	18.18	0.253
/film/film/estimated_budget./measurement_unit/dated_money_value/currency	151	492.51	50.33	47.68	0.49	40.18	62.58	51.66	0.552
/people/person/profession	1311	478.03	44.01	9.38	0.195	190.77	56.45	29.41	0.388
/time/event/locations	34	104.0	32.35	0.0	0.102	99.43	48.53	7.35	0.202
/music/instrument/family	6	28.5	33.33	0.0	0.094	25.17	33.33	8.33	0.191
/location/location/adjoin_s./location/adjoining_relationship/adjoins	55	21.14	53.64	0.0	0.115	18.43	63.64	0.0	0.177
/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue	20	81.7	52.5	15.0	0.258	67.38	57.5	25.0	0.353
/base/biblioness/bibs_location/country	14	181.64	50.0	10.71	0.271	95.82	53.57	10.71	0.275
/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	53	517.85	50.0	49.06	0.497	336.06	59.43	51.89	0.539
/education/educational_institution/students_graduates./education/education/major_field_of_study	321	96.48	14.17	0.47	0.054	59.83	43.61	14.33	0.233
/education/university/local_tuition./measurement_unit/dated_money_value/currency	1	294.0	50.0	50.0	0.501	143.0	50.0	50.0	0.502
/film/film/produced_by	60	189.03	38.33	4.17	0.147	184.65	50.83	10.0	0.233
/organization/role/leaders./organization/leadership/organization	70	167.09	50.0	37.86	0.429	46.04	54.29	41.43	0.47
/film/film/story_by	31	180.0	38.71	8.06	0.167	177.66	45.16	20.97	0.297
/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	86	89.02	18.02	3.49	0.092	70.98	30.81	9.3	0.162
/award/award_category/disciplines_or_subjects	15	22.83	50.0	3.33	0.195	9.83	73.33	50.0	0.582
/award/award_ceremony/awards_presented./award/award_honor/award_winner	317	96.65	35.17	4.89	0.15	82.56	51.74	23.97	0.329
/base/americancomedy/celebrity_impressionist/celebrities_impersonated	8	433.13	37.5	18.75	0.249	403.56	37.5	18.75	0.261
/sports/sports_team/roster./baseball/baseball_roster_position/position	3	22.33	50.0	0.0	0.117	3.67	100.0	16.67	0.422
/people/deceased_person/place_of_death	78	568.6	29.49	10.26	0.165	550.17	30.13	10.26	0.168
/award/award_nominee/award_nominations./award/award_nomination/nominated_for	132	150.32	25.76	2.65	0.09	144.2	36.74	7.58	0.173
/film/film/language	314	478.56	45.86	23.25	0.306	92.05	69.75	37.58	0.492
/medicine/symptom/symptom_of	31	20.9	45.16	0.0	0.101	11.97	72.58	14.52	0.319
/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	1	309.0	0.0	0.0	0.004	309.0	0.0	0.0	0.004
/government/legislative_session/members./government/government_position_held/district_represented	117	26.44	9.4	0.0	0.051	1.67	98.72	82.91	0.889
/location/us_county/county_seat	2	1.0	100.0	100.0	1.0	1.0	100.0	100.0	1.0
/film/film_subject/films	77	660.37	33.77	9.74	0.169	652.61	37.01	14.29	0.214
/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	160	244.52	38.13	3.44	0.138	194.58	47.19	10.0	0.218
/base/popstra/celebrity/friendship./base/popstra/friendship/participant	32	376.98	14.06	0.0	0.037	373.84	23.44	0.0	0.045
/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy	50	1292.01	50.0	32.0	0.401	1118.86	54.0	32.0	0.428
/location/country/second_level_divisions	46	229.7	48.91	41.3	0.451	64.07	50.0	41.3	0.465
/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency	3	76.33	66.67	50.0	0.557	18.83	66.67	50.0	0.59
/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	60	422.31	50.0	47.5	0.49	260.18	53.33	47.5	0.498
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	38	31.61	47.37	13.16	0.242	15.07	68.42	32.89	0.456
/organization/organization/place_founded	16	127.25	46.88	9.38	0.197	126.28	46.88	12.5	0.224
/music/performance_role/regular_performances./music/group_membership/role	40	56.75	0.0	0.0	0.024	23.61	28.75	2.5	0.11
/music/group_member/membership./music/group_membership/role	29	95.41	31.03	1.72	0.114	75.02	50.0	8.62	0.225
/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft	43	15.5	50.0	0.0	0.111	2.3	100.0	41.86	0.629
/influence/influence_node/peers./influence/peer_relationship/peers	2	19.75	50.0	0.0	0.093	19.0	50.0	0.0	0.093
/base/eating/practicer_of_diet/diet	11	533.09	50.0	27.27	0.388	499.36	50.0	36.36	0.435
/people/person/employment_history./business/employment_tenure/company	24	187.52	33.33	6.25	0.138	185.46	37.5	10.42	0.198
/film/film/edited_by	13	246.38	46.15	3.85	0.124	240.62	50.0	3.85	0.159
/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency	4	128.13	50.0	50.0	0.502	19.75	50.0	50.0	0.513
/film/film/music	92	191.33	25.54	1.63	0.093	185.33	30.43	5.43	0.134
/tv/tv_producer/programs_produced./tv/tv_producer_term/program	4	33.88	37.5	0.0	0.09	28.25	50.0	0.0	0.146
/education/educational_institution/school_type	80	122.26	49.38	17.5	0.3	52.71	58.13	31.25	0.407
/location/country/capital	11	686.09	27.27	0.0	0.078	684.86	36.36	0.0	0.094
/government/legislative_session/members./government/government_position_held/legislative_sessions	13	18.27	7.69	0.0	0.067	4.12	100.0	7.69	0.322
/location/hud_county_place/place	48	1.0	100.0	100.0	1.0	1.0	100.0	100.0	1.0
/people/person/spouse_s./people/marriage/location_of_ceremony	35	428.89	15.71	1.43	0.075	426.46	17.14	2.86	0.083
/award/award_ceremony/awards_presented./award/award_honor/honored_for	121	103.66	42.98	7.85	0.186	97.69	51.65	22.31	0.332
/user/ktrueman/default_domain/international_organization/member_states	24	54.75	50.0	31.25	0.385	6.63	72.92	52.08	0.612
/film/film/runtime./film/film_cut/film_release_region	9	334.56	27.78	0.0	0.109	330.67	27.78	0.0	0.12
/sports/sport/pro_athletes./sports/pro_sports_played/athlete	17	194.79	47.06	32.35	0.383	176.47	76.47	64.71	0.692
/base/popstra/celebrity/dated./base/popstra/dated/participant	11	389.41	0.0	0.0	0.013	387.36	0.0	0.0	0.014
/base/biblioness/bibs_location/state	7	27.29	57.14	14.29	0.262	17.64	57.14	14.29	0.273
/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency	22	76.27	50.0	50.0	0.504	12.55	90.91	81.82	0.864
/award/award_category/category_of	20	20.18	62.5	45.0	0.548	1.43	100.0	72.5	0.849
/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club	29	80.98	22.41	3.45	0.109	76.0	36.21	8.62	0.172
/people/person/religion	127	473.43	46.06	19.69	0.284	405.69	48.03	22.44	0.309
/film/film/executive_produced_by	73	139.13	32.88	2.05	0.121	130.97	50.68	6.16	0.203
/business/job_title/people_with_this_title./business/employment_tenure/company	85	194.44	42.94	2.35	0.133	169.45	57.65	17.06	0.311
/location/country/official_language	16	64.44	50.0	15.63	0.261	51.38	50.0	28.13	0.354
/film/film/film_format	39	239.55	51.28	41.03	0.457	172.95	58.97	42.31	0.483
/media_common/netflix_genre/titles	124	171.69	41.53	9.27	0.2	102.51	52.82	20.56	0.324
/film/film/featured_film_locations	100	287.56	28.0	9.0	0.159	265.02	31.5	12.5	0.185
/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	158	609.14	50.0	43.35	0.463	56.31	50.95	46.52	0.491
/location/location/partially_contains	13	21.92	69.23	15.38	0.322	19.08	76.92	50.0	0.594
/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	1	33.5	0.0	0.0	0.054	13.5	50.0	0.0	0.147
/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	258	51.78	14.53	0.0	0.053	10.44	72.87	27.71	0.415
/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	60	28.93	17.5	0.0	0.059	1.06	100.0	95.83	0.977
